scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,realized_change,correct,last_update
2026-01-05,2026-01-06,META,NASDAQ,--+--+,DOWN,51.0,51.0,51,658.79,1.29,0.5,1.29,0.0,NEUTRAL,660.62,0.28,0.0,2026-02-27 14:42:26
2026-01-05,2026-01-06,MINT,SET,+,DOWN,62.5,62.5,100,24.5,0.82,0.5,0.82,0.0,DOWN,24.2,-1.22,1.0,2026-02-27 14:41:20
2026-01-05,2026-01-06,MNST,NASDAQ,---,UP,56.6,56.6,111,75.67,-0.64,0.5,-0.64,0.0,NEUTRAL,75.72,0.07,0.0,2026-02-27 14:43:03
2026-01-05,2026-01-06,MRNA,NASDAQ,--++,UP,55.7,55.7,39,32.17,4.24,0.5,4.24,0.0,UP,35.66,10.85,1.0,2026-02-27 14:42:58
2026-01-05,2026-01-06,MRVL,NASDAQ,-+-++,DOWN,59.9,59.9,82,90.23,0.94,0.5,0.94,0.0,DOWN,88.23,-2.22,1.0,2026-02-27 14:43:25
2026-01-05,2026-01-06,MTC,SET,+-----,DOWN,52.5,52.5,53,31.0,-1.59,0.5,-1.59,0.0,UP,31.25,0.81,0.0,2026-02-27 14:41:21
2026-01-05,2026-01-06,MU,NASDAQ,+-+--+-,UP,50.5,50.5,99,312.15,-1.04,0.5,-1.04,0.0,UP,343.43,10.02,1.0,2026-02-27 14:42:56
2026-01-05,2026-01-06,NETEASE,HKEX,++-+-,UP,61.0,61.0,25,222.6,-2.71,0.5,-2.71,0.0,UP,229.2,2.96,1.0,2026-02-27 14:43:51
2026-01-05,2026-01-06,NEX,SET,--+--+-,DOWN,56.2,56.2,76,1.19,-1.65,0.5,-1.65,0.0,DOWN,1.15,-3.36,1.0,2026-02-27 14:41:57
2026-01-05,2026-01-06,NFLX,NASDAQ,-+,DOWN,56.0,56.0,83,91.46,0.52,0.5,0.52,0.0,DOWN,90.65,-0.89,1.0,2026-02-27 14:42:34
2026-01-05,2026-01-06,NIO,HKEX,++-+-,UP,57.1,57.1,16,38.86,-5.95,0.5,-5.95,0.0,NEUTRAL,38.88,0.05,0.0,2026-02-27 14:43:50
2026-01-05,2026-01-06,NTES,NASDAQ,-+++-+-,UP,55.9,55.9,106,145.06,-1.69,0.5,-1.69,0.0,UP,146.1,0.72,1.0,2026-02-27 14:43:39
2026-01-05,2026-01-06,NXPI,NASDAQ,-++,UP,54.0,54.0,68,223.88,1.17,0.5,1.17,0.0,UP,245.95,9.86,1.0,2026-02-27 14:43:08
2026-01-05,2026-01-06,ODFL,NASDAQ,-++,UP,57.0,57.0,98,163.73,2.85,0.5,2.85,0.0,UP,168.88,3.15,1.0,2026-02-27 14:43:22
2026-01-05,2026-01-06,OR,SET,---++,DOWN,54.5,54.5,18,13.5,1.5,0.5,1.5,0.0,DOWN,13.1,-2.96,1.0,2026-02-27 14:41:21
2026-01-05,2026-01-06,ORI,SET,----,DOWN,55.7,55.7,44,1.76,-1.68,0.5,-1.68,0.0,UP,1.77,0.57,0.0,2026-02-27 14:41:59
2026-01-05,2026-01-06,OSP,SET,+---++-,UP,54.3,54.3,40,15.9,-1.24,0.5,-1.24,0.0,DOWN,15.8,-0.63,0.0,2026-02-27 14:41:22
2026-01-05,2026-01-06,PANW,NASDAQ,--+,UP,57.4,57.4,66,182.12,1.53,0.5,1.53,0.0,UP,185.86,2.05,1.0,2026-02-27 14:42:59
2026-01-05,2026-01-06,PAYX,NASDAQ,---+,UP,59.6,59.6,105,109.48,0.81,0.5,0.81,0.0,UP,111.22,1.59,1.0,2026-02-27 14:43:19
2026-01-05,2026-01-06,PCAR,NASDAQ,-++,UP,60.3,60.3,101,112.92,1.22,0.5,1.22,0.0,UP,117.08,3.68,1.0,2026-02-27 14:43:20
2026-01-05,2026-01-06,PDD,NASDAQ,++,DOWN,54.1,54.1,33,119.12,2.91,0.5,2.91,0.0,UP,122.66,2.97,0.0,2026-02-27 14:43:18
2026-01-05,2026-01-06,PEP,NASDAQ,--,UP,57.8,57.8,89,139.92,-1.62,0.5,-1.62,0.0,DOWN,138.96,-0.69,0.0,2026-02-27 14:42:29
2026-01-05,2026-01-06,PLANB,SET,+++--+--,DOWN,52.5,52.5,53,3.8,-2.56,0.5,-2.56,0.0,DOWN,3.7,-2.63,1.0,2026-02-27 14:41:23
2026-01-05,2026-01-06,PR9,SET,-+-,UP,62.6,62.6,34,18.6,-0.53,0.5,-0.53,0.0,DOWN,18.5,-0.54,0.0,2026-02-27 14:42:00
2026-01-05,2026-01-06,PSL,SET,+---++,UP,54.9,54.9,98,6.15,1.65,0.5,1.65,0.0,DOWN,6.1,-0.81,0.0,2026-02-27 14:42:01
2026-01-05,2026-01-06,PTG,SET,++----++,DOWN,59.5,59.5,54,7.15,0.7,0.5,0.7,0.0,UP,7.4,3.5,0.0,2026-02-27 14:42:02
2026-01-05,2026-01-06,PTT,SET,+-,UP,61.6,61.6,89,31.75,-0.78,0.5,-0.78,0.0,NEUTRAL,31.75,0.0,0.0,2026-02-27 14:41:24
2026-01-05,2026-01-06,PTTEP,SET,+-,UP,59.7,59.7,109,112.0,-0.88,0.5,-0.88,0.0,NEUTRAL,112.0,0.0,0.0,2026-02-27 14:41:24
2026-01-05,2026-01-06,QCOM,NASDAQ,-++,DOWN,51.0,51.0,76,176.31,1.93,0.5,1.93,0.0,UP,182.45,3.48,0.0,2026-02-27 14:42:35
2026-01-05,2026-01-06,QH,SET,+,DOWN,51.1,51.1,71,1.35,1.5,0.5,1.5,0.0,NEUTRAL,1.35,0.0,0.0,2026-02-27 14:42:02
2026-01-05,2026-01-06,RATCH,SET,-+,DOWN,54.0,54.0,99,29.75,0.85,0.5,0.85,0.0,DOWN,29.5,-0.84,1.0,2026-02-27 14:41:26
2026-01-05,2026-01-06,RCL,SET,+,DOWN,59.6,59.6,81,28.0,2.75,0.5,2.75,0.0,DOWN,27.75,-0.89,1.0,2026-02-27 14:42:03
2026-01-05,2026-01-06,REGN,NASDAQ,+-,DOWN,52.4,52.4,87,763.23,-1.68,0.5,-1.68,0.0,UP,776.54,1.74,0.0,2026-02-27 14:42:50
2026-01-05,2026-01-06,RIVN,NASDAQ,---+-+,DOWN,53.8,53.8,21,19.59,0.93,0.5,0.93,0.0,NEUTRAL,19.53,-0.31,0.0,2026-02-27 14:43:34
2026-01-05,2026-01-06,ROKU,NASDAQ,+,UP,52.2,52.2,35,114.68,5.48,0.5,5.48,0.0,DOWN,113.28,-1.22,0.0,2026-02-27 14:43:22
2026-01-05,2026-01-06,ROST,NASDAQ,-++,DOWN,51.9,51.9,67,186.68,2.16,0.5,2.16,0.0,NEUTRAL,187.53,0.46,0.0,2026-02-27 14:43:21
2026-01-05,2026-01-06,SAWAD,SET,+-----,DOWN,55.2,55.2,58,24.7,-3.14,0.5,-3.14,0.0,DOWN,24.3,-1.62,1.0,2026-02-27 14:41:26
2026-01-05,2026-01-06,SBUX,NASDAQ,+,DOWN,52.3,52.3,92,86.56,3.08,0.5,3.08,0.0,UP,89.46,3.35,0.0,2026-02-27 14:42:40
2026-01-05,2026-01-06,SCB,SET,++,DOWN,60.7,60.7,78,142.0,2.16,0.5,2.16,0.0,DOWN,140.5,-1.06,1.0,2026-02-27 14:41:27
2026-01-05,2026-01-06,SCC,SET,+++--+-+,DOWN,57.6,57.6,90,190.0,3.54,0.5,3.54,0.0,NEUTRAL,190.0,0.0,0.0,2026-02-27 14:41:28
2026-01-05,2026-01-06,SCGP,SET,--,DOWN,51.0,51.0,25,16.8,-1.75,0.5,-1.75,0.0,UP,17.2,2.38,0.0,2026-02-27 14:41:29
2026-01-05,2026-01-06,SINGER,SET,---+-,DOWN,54.0,54.0,68,4.84,-0.82,0.5,-0.82,0.0,NEUTRAL,4.84,0.0,0.0,2026-02-27 14:42:04
2026-01-05,2026-01-06,SIRI,NASDAQ,---++,UP,52.8,52.8,84,21.1,2.88,0.5,2.88,0.0,UP,21.62,2.46,1.0,2026-02-27 14:43:28
2026-01-05,2026-01-06,SJWD,SET,++-++-,DOWN,64.3,64.3,60,7.2,-2.7,0.5,-2.7,0.0,DOWN,6.85,-4.86,1.0,2026-02-27 14:42:07
2026-01-05,2026-01-06,SNNP,SET,+-,DOWN,57.9,57.9,22,7.25,-1.36,0.5,-1.36,0.0,DOWN,7.15,-1.38,1.0,2026-02-27 14:42:07
2026-01-05,2026-01-06,SNPS,NASDAQ,--++,DOWN,56.1,56.1,83,494.19,2.87,0.5,2.87,0.0,UP,508.77,2.95,0.0,2026-02-27 14:42:59
2026-01-05,2026-01-06,SPALI,SET,---+,UP,50.3,50.3,73,17.3,1.76,0.5,1.76,0.0,UP,17.5,1.16,1.0,2026-02-27 14:42:08
2026-01-05,2026-01-06,SSP,SET,-+-,DOWN,54.0,54.0,34,3.22,-0.62,0.5,-0.62,0.0,DOWN,3.2,-0.62,1.0,2026-02-27 14:42:10
2026-01-05,2026-01-06,STA,SET,--+,DOWN,55.2,55.2,99,12.6,3.28,0.5,3.28,0.0,UP,12.9,2.38,0.0,2026-02-27 14:42:10
2026-01-05,2026-01-06,STGT,SET,+++-++++,DOWN,54.5,54.5,24,9.45,2.72,0.5,2.72,0.0,UP,9.65,2.12,0.0,2026-02-27 14:41:31
2026-01-05,2026-01-06,TASCO,SET,--+,DOWN,62.1,62.1,82,15.3,11.68,0.5,11.68,0.0,DOWN,14.9,-2.61,1.0,2026-02-27 14:42:12
2026-01-05,2026-01-06,TCAP,SET,-++,UP,50.3,50.3,86,58.75,0.86,0.5,0.86,0.0,DOWN,58.0,-1.28,0.0,2026-02-27 14:42:13
2026-01-05,2026-01-06,TEAM,NASDAQ,--,DOWN,56.7,56.7,57,153.88,-0.57,0.5,-0.57,0.0,UP,158.36,2.91,0.0,2026-02-27 14:43:24
2026-01-05,2026-01-06,THANI,SET,-,DOWN,56.2,56.2,77,1.67,-4.02,0.5,-4.02,0.0,DOWN,1.66,-0.6,1.0,2026-02-27 14:42:13
2026-01-05,2026-01-06,THG,SET,+,DOWN,52.6,52.6,30,8.7,1.75,0.5,1.75,0.0,UP,8.85,1.72,0.0,2026-02-27 14:42:14
2026-01-05,2026-01-06,TIDLOR,SET,-,DOWN,52.1,52.1,25,16.3,-4.12,0.5,-4.12,0.0,UP,16.7,2.45,0.0,2026-02-27 14:41:32
2026-01-05,2026-01-06,TIPH,SET,-++-,DOWN,52.8,52.8,52,20.5,-0.97,0.5,-0.97,0.0,NEUTRAL,20.4,-0.49,0.0,2026-02-27 14:42:15
2026-01-05,2026-01-06,TKN,SET,-++---+-,DOWN,60.8,60.8,48,3.9,-2.5,0.5,-2.5,0.0,DOWN,3.88,-0.51,1.0,2026-02-27 14:42:15
2026-01-05,2026-01-06,TKS,SET,--,DOWN,58.7,58.7,105,6.35,-1.55,0.5,-1.55,0.0,UP,6.45,1.57,0.0,2026-02-27 14:42:16
2026-01-05,2026-01-06,TLI,SET,+-+++,UP,63.6,63.6,21,10.1,1.51,0.5,1.51,0.0,NEUTRAL,10.1,0.0,0.0,2026-02-27 14:42:17
2026-01-05,2026-01-06,TMUS,NASDAQ,-+,UP,56.4,56.4,75,200.86,0.64,0.5,0.64,0.0,DOWN,198.6,-1.13,0.0,2026-02-27 14:42:31
2026-01-05,2026-01-06,TOA,SET,--++,UP,54.1,54.1,33,14.3,5.15,0.5,5.15,0.0,UP,14.6,2.1,1.0,2026-02-27 14:42:18
2026-01-05,2026-01-06,TOP,SET,-++,DOWN,61.1,61.1,96,37.25,3.47,0.5,3.47,0.0,UP,39.25,5.37,0.0,2026-02-27 14:41:33
2026-01-05,2026-01-06,TPIPL,SET,++---++,DOWN,59.2,59.2,71,0.7,1.45,0.5,1.45,0.0,DOWN,0.69,-1.43,1.0,2026-02-27 14:42:18
2026-01-05,2026-01-06,TPIPP,SET,--++,DOWN,75.0,75.0,30,1.84,1.66,0.5,1.66,0.0,DOWN,1.81,-1.63,1.0,2026-02-27 14:42:19
2026-01-05,2026-01-06,TQM,SET,++---,DOWN,54.2,54.2,32,11.4,-0.87,0.5,-0.87,0.0,UP,11.6,1.75,0.0,2026-02-27 14:42:20
2026-01-05,2026-01-06,TRUE,SET,+++---++,UP,60.0,60.0,18,11.3,3.67,0.5,3.67,0.0,DOWN,11.2,-0.88,0.0,2026-02-27 14:41:34
2026-01-05,2026-01-06,TSLA,NASDAQ,-----+,DOWN,63.2,63.2,80,451.67,3.1,0.5,3.1,0.0,DOWN,432.96,-4.14,1.0,2026-02-27 14:42:26
2026-01-05,2026-01-06,TSMC,TWSE,++-+++,DOWN,54.9,54.9,107,1670.0,5.36,0.5,5.36,0.0,UP,1705.0,2.1,0.0,2026-02-27 14:43:53
2026-01-05,2026-01-06,TTB,SET,-++-+-+,UP,50.7,50.7,72,2.06,1.98,0.5,1.98,0.0,UP,2.08,0.97,1.0,2026-02-27 14:41:35
2026-01-05,2026-01-06,TU,SET,-++,UP,52.6,52.6,80,12.9,0.78,0.5,0.78,0.0,NEUTRAL,12.9,0.0,0.0,2026-02-27 14:41:35
2026-01-05,2026-01-06,VGI,SET,-,DOWN,55.0,55.0,61,0.94,-1.05,0.5,-1.05,0.0,DOWN,0.91,-3.19,1.0,2026-02-27 14:42:21
2026-01-05,2026-01-06,VRTX,NASDAQ,-,UP,54.8,54.8,91,448.8,-0.74,0.5,-0.74,0.0,UP,468.38,4.36,1.0,2026-02-27 14:42:49
2026-01-05,2026-01-06,WHA,SET,++++--+-,DOWN,58.6,58.6,62,3.24,-1.22,0.5,-1.22,0.0,DOWN,3.2,-1.23,1.0,2026-02-27 14:41:36
2026-01-05,2026-01-06,XEL,NASDAQ,+-,DOWN,59.0,59.0,101,74.07,-0.82,0.5,-0.82,0.0,NEUTRAL,74.43,0.49,0.0,2026-02-27 14:43:23
2026-01-05,2026-01-06,XIAOMI,HKEX,+-,UP,62.3,62.3,33,39.34,-2.33,0.5,-2.33,0.0,DOWN,38.76,-1.47,0.0,2026-02-27 14:43:45
2026-01-05,2026-01-06,XPENG,HKEX,++-+-,DOWN,57.7,57.7,15,76.65,-4.6,0.5,-4.6,0.0,UP,79.8,4.11,0.0,2026-02-27 14:43:49
2026-01-05,2026-01-06,ZM,NASDAQ,-+,DOWN,58.5,58.5,31,86.53,3.85,0.5,3.85,0.0,DOWN,85.76,-0.89,1.0,2026-02-27 14:43:32
2026-01-06,2026-01-07,AAPL,NASDAQ,--,UP,65.0,65.0,124,262.36,-1.83,0.5,-1.83,0.0,DOWN,260.33,-0.77,0.0,2026-02-27 14:42:22
2026-01-06,2026-01-07,ABNB,NASDAQ,--++,DOWN,52.9,52.9,18,138.02,1.58,0.5,1.58,0.0,DOWN,137.04,-0.71,1.0,2026-02-27 14:43:33
2026-01-06,2026-01-07,ADBE,NASDAQ,---+,DOWN,54.6,54.6,98,335.99,1.34,0.5,1.34,0.0,UP,338.1,0.63,0.0,2026-02-27 14:42:31
2026-01-06,2026-01-07,ADI,NASDAQ,-+++,DOWN,56.0,56.0,110,292.94,5.64,0.5,5.64,0.0,NEUTRAL,292.89,-0.02,0.0,2026-02-27 14:42:48
2026-01-06,2026-01-07,ADP,NASDAQ,--++,UP,54.2,54.2,78,261.12,1.48,0.5,1.48,0.0,NEUTRAL,261.26,0.05,0.0,2026-02-27 14:42:45
2026-01-06,2026-01-07,ADSK,NASDAQ,---++,UP,54.0,54.0,91,293.17,1.56,0.5,1.56,0.0,NEUTRAL,293.79,0.21,0.0,2026-02-27 14:43:10
2026-01-06,2026-01-07,ADVANTECH,TWSE,-+-,UP,57.2,57.2,98,288.0,-0.52,0.5,-0.52,0.0,NEUTRAL,288.5,0.17,0.0,2026-02-27 14:43:59
2026-01-06,2026-01-07,AEP,NASDAQ,-+,UP,53.5,53.5,98,115.04,0.85,0.5,0.85,0.0,DOWN,113.7,-1.16,0.0,2026-02-27 14:43:11
2026-01-06,2026-01-07,ALIBABA,HKEX,+--+-++-,UP,65.4,65.4,38,150.8,-1.31,0.5,-1.31,0.0,DOWN,145.9,-3.25,0.0,2026-02-27 14:43:44
2026-01-06,2026-01-07,AMAT,NASDAQ,--+++,DOWN,53.8,53.8,100,296.01,4.11,0.5,4.11,0.0,DOWN,292.2,-1.29,1.0,2026-02-27 14:42:41
2026-01-06,2026-01-07,AMATA,SET,--+--,DOWN,51.3,51.3,81,15.8,-0.63,0.5,-0.63,0.0,DOWN,15.7,-0.63,1.0,2026-02-27 14:41:37
2026-01-06,2026-01-07,AMD,NASDAQ,-+--,DOWN,60.5,60.5,131,214.35,-3.04,0.5,-3.04,0.0,DOWN,210.02,-2.02,1.0,2026-02-27 14:42:35
2026-01-06,2026-01-07,AMGN,NASDAQ,-+,UP,59.6,59.6,96,330.17,2.95,0.5,2.95,0.0,UP,341.64,3.47,1.0,2026-02-27 14:42:36
2026-01-06,2026-01-07,AMZN,NASDAQ,--++,UP,55.8,55.8,77,240.93,3.38,0.5,3.38,0.0,NEUTRAL,241.56,0.26,0.0,2026-02-27 14:42:23
2026-01-06,2026-01-07,AOT,SET,-+-,UP,52.7,52.7,82,51.5,-5.5,0.5,-5.5,0.0,NEUTRAL,51.25,-0.49,0.0,2026-02-27 14:40:58
2026-01-06,2026-01-07,ASE,TWSE,++-++++,DOWN,54.4,54.4,46,271.5,3.04,0.5,3.04,0.0,UP,275.0,1.29,0.0,2026-02-27 14:43:57
2026-01-06,2026-01-07,ASML,NASDAQ,+++,DOWN,53.8,53.8,85,1242.19,1.14,0.5,1.14,0.0,DOWN,1228.47,-1.1,1.0,2026-02-27 14:43:00
2026-01-06,2026-01-07,ASUSTEK,TWSE,+--++--,DOWN,54.4,54.4,92,539.0,-1.28,0.5,-1.28,0.0,UP,543.0,0.74,0.0,2026-02-27 14:43:59
2026-01-06,2026-01-07,BAIDU,HKEX,+,DOWN,59.5,59.5,22,145.9,1.74,0.5,1.74,0.0,DOWN,145.1,-0.55,1.0,2026-02-27 14:43:46
2026-01-06,2026-01-07,BAM,SET,++-,DOWN,55.2,55.2,32,7.9,-1.86,0.5,-1.86,0.0,UP,8.0,1.27,0.0,2026-02-27 14:41:38
2026-01-06,2026-01-07,BCP,SET,++,DOWN,53.8,53.8,91,28.0,6.67,0.5,6.67,0.0,NEUTRAL,28.0,0.0,0.0,2026-02-27 14:41:40
2026-01-06,2026-01-07,BCPG,SET,+----+-+,UP,56.1,56.1,37,6.75,0.75,0.5,0.75,0.0,UP,6.9,2.22,1.0,2026-02-27 14:41:41
2026-01-06,2026-01-07,BDMS,SET,--+-,DOWN,58.3,58.3,96,19.3,-0.52,0.5,-0.52,0.0,UP,19.5,1.04,0.0,2026-02-27 14:41:01
2026-01-06,2026-01-07,BEM,SET,-+-+--,UP,66.4,66.4,54,5.25,-0.94,0.5,-0.94,0.0,NEUTRAL,5.25,0.0,0.0,2026-02-27 14:41:01
2026-01-06,2026-01-07,BGRIM,SET,+,UP,58.2,58.2,32,14.5,2.84,0.5,2.84,0.0,UP,14.7,1.38,1.0,2026-02-27 14:41:02
2026-01-06,2026-01-07,BH,SET,--+-,UP,54.6,54.6,91,156.0,-1.89,0.5,-1.89,0.0,DOWN,155.0,-0.64,0.0,2026-02-27 14:41:03
2026-01-06,2026-01-07,BIDU,NASDAQ,-,DOWN,52.1,52.1,75,146.42,-2.18,0.5,-2.18,0.0,NEUTRAL,146.81,0.27,0.0,2026-02-27 14:43:39
2026-01-06,2026-01-07,BIIB,NASDAQ,+-+,UP,51.6,51.6,82,182.61,4.57,0.5,4.57,0.0,UP,186.91,2.35,1.0,2026-02-27 14:43:18
2026-01-06,2026-01-07,BJC,SET,+---+-+,DOWN,59.5,59.5,105,14.3,1.42,0.5,1.42,0.0,UP,14.4,0.7,0.0,2026-02-27 14:41:04
2026-01-06,2026-01-07,BKR,NASDAQ,+-+++,DOWN,52.2,52.2,72,49.38,0.63,0.5,0.63,0.0,DOWN,48.84,-1.09,1.0,2026-02-27 14:43:35
2026-01-06,2026-01-07,BPP,SET,+--,DOWN,61.0,61.0,59,11.4,-0.87,0.5,-0.87,0.0,DOWN,11.1,-2.63,1.0,2026-02-27 14:41:41
2026-01-06,2026-01-07,BTS,SET,++-,DOWN,54.5,54.5,94,2.28,-1.72,0.5,-1.72,0.0,UP,2.3,0.88,0.0,2026-02-27 14:41:04
2026-01-06,2026-01-07,BYD,HKEX,-+++-+-+,UP,57.1,57.1,88,99.2,3.55,0.5,3.55,0.0,DOWN,95.3,-3.93,0.0,2026-02-27 14:43:47
2026-01-06,2026-01-07,CBG,SET,-+--,DOWN,58.4,58.4,59,42.75,-1.16,0.5,-1.16,0.0,UP,43.75,2.34,0.0,2026-02-27 14:41:05
2026-01-06,2026-01-07,CDNS,NASDAQ,----+,UP,52.7,52.7,89,314.64,4.46,0.5,4.46,0.0,UP,320.54,1.88,1.0,2026-02-27 14:43:01
2026-01-06,2026-01-07,CENTEL,SET,-+--,UP,54.3,54.3,102,32.75,-1.5,0.5,-1.5,0.0,UP,33.25,1.53,1.0,2026-02-27 14:41:06
2026-01-06,2026-01-07,CHG,SET,-+--,UP,52.7,52.7,64,1.46,-2.01,0.5,-2.01,0.0,UP,1.55,6.16,1.0,2026-02-27 14:41:06
2026-01-06,2026-01-07,CK,SET,+,DOWN,56.5,56.5,78,12.1,1.68,0.5,1.68,0.0,UP,12.4,2.48,0.0,2026-02-27 14:41:43
2026-01-06,2026-01-07,CKP,SET,---,UP,61.6,61.6,66,2.36,-0.84,0.5,-0.84,0.0,UP,2.42,2.54,1.0,2026-02-27 14:41:44
2026-01-06,2026-01-07,CMCSA,NASDAQ,-+-,UP,54.0,54.0,88,27.42,-2.52,0.5,-2.52,0.0,UP,27.9,1.75,1.0,2026-02-27 14:42:33
2026-01-06,2026-01-07,CME,NASDAQ,+---+-,UP,59.0,59.0,100,269.15,-2.15,0.5,-2.15,0.0,DOWN,266.85,-0.86,0.0,2026-02-27 14:42:55
2026-01-06,2026-01-07,COM7,SET,+-----+,DOWN,56.9,56.9,37,19.9,3.11,0.5,3.11,0.0,UP,20.0,0.5,0.0,2026-02-27 14:41:07
2026-01-06,2026-01-07,COST,NASDAQ,-++,UP,56.6,56.6,113,889.1,1.53,0.5,1.53,0.0,DOWN,882.58,-0.73,0.0,2026-02-27 14:42:29
2026-01-06,2026-01-07,CPALL,SET,-----+,UP,50.8,50.8,64,43.5,0.58,0.5,0.58,0.0,NEUTRAL,43.5,0.0,0.0,2026-02-27 14:41:08
2026-01-06,2026-01-07,CPF,SET,-,UP,59.4,59.4,101,21.4,-1.83,0.5,-1.83,0.0,UP,21.6,0.93,1.0,2026-02-27 14:41:09
2026-01-06,2026-01-07,CPRT,NASDAQ,--++,UP,57.9,57.9,109,38.96,1.1,0.5,1.1,0.0,DOWN,38.19,-1.98,0.0,2026-02-27 14:43:27
2026-01-06,2026-01-07,CRC,SET,++------,UP,53.1,53.1,26,17.8,-0.56,0.5,-0.56,0.0,UP,18.1,1.69,1.0,2026-02-27 14:41:10
2026-01-06,2026-01-07,CTAS,NASDAQ,+,UP,54.9,54.9,73,187.38,1.04,0.5,1.04,0.0,NEUTRAL,186.7,-0.36,0.0,2026-02-27 14:43:09
2026-01-06,2026-01-07,DDOG,NASDAQ,+,UP,58.0,58.0,29,137.1,2.59,0.5,2.59,0.0,UP,141.44,3.17,1.0,2026-02-27 14:43:30
2026-01-06,2026-01-07,DELTA,SET,-+--+++-,UP,52.8,52.8,75,183.0,-1.35,0.5,-1.35,0.0,UP,186.0,1.64,1.0,2026-02-27 14:41:11
2026-01-06,2026-01-07,DLTR,NASDAQ,-+++,DOWN,66.5,66.5,95,133.78,4.05,0.5,4.05,0.0,DOWN,131.56,-1.66,1.0,2026-02-27 14:43:29
2026-01-06,2026-01-07,DOHOME,SET,+-,DOWN,52.6,52.6,30,3.5,-0.57,0.5,-0.57,0.0,UP,3.6,2.86,0.0,2026-02-27 14:41:44
2026-01-06,2026-01-07,DXCM,NASDAQ,++,UP,52.2,52.2,12,69.89,3.31,0.5,3.31,0.0,NEUTRAL,70.1,0.3,0.0,2026-02-27 14:43:12
2026-01-06,2026-01-07,ENPH,NASDAQ,+++,DOWN,55.1,55.1,63,34.75,2.21,0.5,2.21,0.0,NEUTRAL,34.69,-0.17,0.0,2026-02-27 14:43:34
2026-01-06,2026-01-07,ERW,SET,+---+--,DOWN,56.0,56.0,115,2.28,-2.56,0.5,-2.56,0.0,UP,2.34,2.63,0.0,2026-02-27 14:41:46
2026-01-06,2026-01-07,EXC,NASDAQ,+-+-+,DOWN,51.0,51.0,79,43.84,0.69,0.5,0.69,0.0,DOWN,42.99,-1.94,1.0,2026-02-27 14:43:17
2026-01-06,2026-01-07,FANG,NASDAQ,++-+--,DOWN,56.3,56.3,75,144.47,-1.71,0.5,-1.71,0.0,DOWN,140.45,-2.78,1.0,2026-02-27 14:43:35
2026-01-06,2026-01-07,FAST,NASDAQ,----+++,UP,61.6,61.6,101,41.54,0.95,0.5,0.95,0.0,DOWN,40.61,-2.24,0.0,2026-02-27 14:43:24
2026-01-06,2026-01-07,FISV,NASDAQ,--++,UP,51.0,51.0,78,68.76,2.64,0.5,2.64,0.0,NEUTRAL,68.71,-0.07,0.0,2026-02-27 14:42:52
2026-01-06,2026-01-07,FORTH,SET,+-,UP,54.4,54.4,50,5.9,-1.67,0.5,-1.67,0.0,UP,6.0,1.69,1.0,2026-02-27 14:41:46
2026-01-06,2026-01-07,FTNT,NASDAQ,+,DOWN,53.3,53.3,65,78.44,0.64,0.5,0.64,0.0,UP,80.02,2.01,0.0,2026-02-27 14:43:04
2026-01-06,2026-01-07,GFS,NASDAQ,+-+++,DOWN,55.3,55.3,21,39.41,6.14,0.5,6.14,0.0,UP,40.6,3.02,0.0,2026-02-27 14:43:26
2026-01-06,2026-01-07,GILD,NASDAQ,--+,DOWN,52.9,52.9,83,121.36,2.59,0.5,2.59,0.0,UP,124.35,2.46,0.0,2026-02-27 14:42:46
2026-01-06,2026-01-07,GLOBAL,SET,+,UP,60.3,60.3,73,6.32,3.15,0.5,3.15,0.0,UP,6.56,3.82,1.0,2026-02-27 14:41:13
2026-01-06,2026-01-07,GOOG,NASDAQ,+-,UP,53.4,53.4,55,314.55,-0.87,0.5,-0.87,0.0,UP,322.43,2.51,1.0,2026-02-27 14:42:25
2026-01-06,2026-01-07,GOOGL,NASDAQ,-,UP,52.7,52.7,87,314.34,-0.7,0.5,-0.7,0.0,UP,321.98,2.43,1.0,2026-02-27 14:42:24
2026-01-06,2026-01-07,GPSC,SET,-+,UP,53.8,53.8,7,37.0,3.5,0.5,3.5,0.0,UP,37.25,0.68,1.0,2026-02-27 14:41:14
2026-01-06,2026-01-07,GULF,SET,+----+-+,UP,56.6,56.6,30,42.5,2.41,0.5,2.41,0.0,UP,43.25,1.76,1.0,2026-02-27 14:41:14
2026-01-06,2026-01-07,GUNKUL,SET,--,DOWN,61.4,61.4,78,1.86,-1.59,0.5,-1.59,0.0,UP,1.87,0.54,0.0,2026-02-27 14:41:48
2026-01-06,2026-01-07,HANA,SET,-,UP,54.2,54.2,83,16.1,-1.23,0.5,-1.23,0.0,UP,16.4,1.86,1.0,2026-02-27 14:41:49
2026-01-06,2026-01-07,HMPRO,SET,---+-+,DOWN,50.7,50.7,77,6.65,0.76,0.5,0.76,0.0,NEUTRAL,6.65,0.0,0.0,2026-02-27 14:41:15
2026-01-06,2026-01-07,HON,NASDAQ,++,DOWN,58.8,58.8,103,204.94,1.91,0.5,1.91,0.0,DOWN,199.51,-2.65,1.0,2026-02-27 14:42:38
2026-01-06,2026-01-07,HON-HAI,TWSE,++-++++,DOWN,54.9,54.9,88,236.0,0.64,0.5,0.64,0.0,UP,238.5,1.06,0.0,2026-02-27 14:43:55
