Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats,avg_return
YUMC,±2.0%,4,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,58%,28/48 (2329),0.0834404069933116
YUMC,±2.0%,4,3,--,2_Days_Down,Trend,🟢 UP,59%,25/42 (2329),0.8855448777434297
YUMC,±2.0%,4,3,+++,3_Days_Up,Trend,🔴 DOWN,70%,7/10 (2329),0.4054054346345548
YUMC,±2.0%,4,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,55%,5/9 (2329),0.2610450913531169
YUMC,±2.0%,4,3,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,55%,5/9 (2329),-0.8775878253417845
YUMC,±2.0%,4,3,+--,3D_Reversal_Down,Reversal,🔴 DOWN,57%,4/7 (2329),-0.7595969456276973
YUMC,±2.0%,4,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,63%,7/11 (2329),-1.0211534485419216
YUMC,±2.0%,4,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,3/6 (2329),-0.3206311744423115
YUMC,±2.0%,4,3,--+,3D_Reversal_Up,Reversal,🔴 DOWN,55%,5/9 (2329),1.1091784304778785
YUMC,±2.0%,4,3,---,3_Days_Down,Trend,🟢 UP,80%,4/5 (2329),2.8737136112775707
YUMC,±2.0%,4,3,++++,4_Days_Up,Trend,🔴 DOWN,100%,2/2 (2329),-1.0373247730644797
YUMC,±2.0%,4,3,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,100%,1/1 (2329),-0.6546320174568465
YUMC,±2.0%,4,3,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (2329),0.6947042898108546
YUMC,±2.0%,4,3,+--+,4D_Mixed_+--+,Mixed,🟢 UP,50%,1/2 (2329),-0.5080358177516009
YUMC,±2.0%,4,3,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (2329),3.8851796891104353
YUMC,±2.0%,4,3,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,2/2 (2329),-0.7669833426589834
YUMC,±2.0%,4,3,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,2/4 (2329),0.2283634510671345
YUMC,±2.0%,4,3,--++,4D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (2329),-0.2492422045451599
YUMC,±2.0%,4,3,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,100%,1/1 (2329),-0.9593931280678314
YUMC,±2.0%,4,3,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2329),3.2869650738506504
HTHT,±2.6%,5,4,+,1_Days_Up,Trend,🔴 DOWN,51%,310/602 (3981),0.1313485519166527
HTHT,±2.6%,5,4,-,1_Days_Down,Trend,🟢 UP,55%,293/530 (3981),0.2953050812819153
HTHT,±2.6%,5,4,++,2_Days_Up,Trend,🔴 DOWN,54%,58/106 (3981),-0.1974020178841524
HTHT,±2.6%,5,4,+-,2D_Reversal_Down,Reversal,🟢 UP,55%,49/89 (3981),0.2847496016281605
HTHT,±2.6%,5,4,-+,2D_Reversal_Up,Reversal,🟢 UP,51%,56/108 (3981),0.6122131779889967
HTHT,±2.6%,5,4,--,2_Days_Down,Trend,🟢 UP,60%,53/88 (3981),0.6910664852007601
HTHT,±2.6%,5,4,+++,3_Days_Up,Trend,🔴 DOWN,55%,10/18 (3981),-0.2315607963511508
HTHT,±2.6%,5,4,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,12/24 (3981),0.3494900329251371
HTHT,±2.6%,5,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,60%,12/20 (3981),0.6609115219887174
HTHT,±2.6%,5,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,53%,7/13 (3981),-1.8670560473389013
HTHT,±2.6%,5,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,58%,14/24 (3981),-0.3736103831485949
HTHT,±2.6%,5,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,7/14 (3981),0.1248873659227132
HTHT,±2.6%,5,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,59%,13/22 (3981),1.2979176221082755
HTHT,±2.6%,5,4,---,3_Days_Down,Trend,🟢 UP,84%,11/13 (3981),3.553748907312039
HTHT,±2.6%,5,4,++++,4_Days_Up,Trend,🟢 UP,50%,2/4 (3981),-0.6686879040200683
HTHT,±2.6%,5,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,2/3 (3981),0.4904743076376366
HTHT,±2.6%,5,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,7/7 (3981),1.5605472232901667
HTHT,±2.6%,5,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,75%,3/4 (3981),-2.321112379868806
HTHT,±2.6%,5,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,60%,3/5 (3981),-0.0562970544851659
HTHT,±2.6%,5,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,100%,2/2 (3981),-1.2399377055936078
HTHT,±2.6%,5,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,5/5 (3981),5.90667158768587
HTHT,±2.6%,5,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,4/4 (3981),3.361114493169976
HTHT,±2.6%,5,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,85%,6/7 (3981),2.062371024038531
HTHT,±2.6%,5,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,100%,2/2 (3981),-2.1101286131473884
HTHT,±2.6%,5,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,100%,1/1 (3981),4.2491549975857135
HTHT,±2.6%,5,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,80%,4/5 (3981),-0.967050474199833
HTHT,±2.6%,5,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,66%,2/3 (3981),1.2182997552261263
HTHT,±2.6%,5,4,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,3/6 (3981),6.237499877881588
HTHT,±2.6%,5,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (3981),5.423320277191945
HTHT,±2.6%,5,4,+++++,Streak_Up_5,Breakout,🔴 DOWN,100%,1/1 (3981),-3.554088385812082
EDU,±2.5%,4,4,+,1_Days_Up,Trend,🔴 DOWN,51%,421/820 (4874),0.07015725009717
EDU,±2.5%,4,4,-,1_Days_Down,Trend,🟢 UP,54%,394/718 (4874),0.3714348757705631
EDU,±2.5%,4,4,++,2_Days_Up,Trend,🔴 DOWN,52%,81/153 (4874),0.0965111383643842
EDU,±2.5%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,53%,89/165 (4874),0.3425485073778307
EDU,±2.5%,4,4,-+,2D_Reversal_Up,Reversal,🟢 UP,53%,90/167 (4874),0.8535542344216126
EDU,±2.5%,4,4,--,2_Days_Down,Trend,🟢 UP,57%,69/121 (4874),1.3597742323504811
EDU,±2.5%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,51%,17/33 (4874),-0.3919961509187127
EDU,±2.5%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,60%,21/35 (4874),0.826859070620372
EDU,±2.5%,4,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,64%,22/34 (4874),0.7357390039052856
EDU,±2.5%,4,4,+--,3D_Reversal_Down,Reversal,🟢 UP,55%,15/27 (4874),0.1426795806190638
EDU,±2.5%,4,4,-++,3D_Reversal_Up,Reversal,🟢 UP,51%,24/47 (4874),1.0540911991775015
EDU,±2.5%,4,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,54%,19/35 (4874),0.6990302111498564
EDU,±2.5%,4,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,51%,22/43 (4874),1.3755694935025973
EDU,±2.5%,4,4,---,3_Days_Down,Trend,🟢 UP,68%,15/22 (4874),2.993530296883764
EDU,±2.5%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,83%,5/6 (4874),-2.6222234938728866
EDU,±2.5%,4,4,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,57%,4/7 (4874),0.0409057929612433
EDU,±2.5%,4,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,60%,6/10 (4874),-0.1900254335044637
EDU,±2.5%,4,4,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,4/8 (4874),-0.8323392933128269
EDU,±2.5%,4,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,58%,7/12 (4874),3.30215748116953
EDU,±2.5%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,62%,5/8 (4874),2.357783545768892
EDU,±2.5%,4,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,60%,6/10 (4874),-0.929373975472445
EDU,±2.5%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,4/8 (4874),0.6039212063936733
EDU,±2.5%,4,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,57%,8/14 (4874),-0.8491176203609199
EDU,±2.5%,4,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,81%,9/11 (4874),2.9202841407755
EDU,±2.5%,4,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,87%,7/8 (4874),0.5923791458777639
EDU,±2.5%,4,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,4/6 (4874),2.153874806058659
EDU,±2.5%,4,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,53%,8/15 (4874),-0.1605187449651028
EDU,±2.5%,4,4,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,60%,6/10 (4874),-0.662749785432426
EDU,±2.5%,4,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,53%,7/13 (4874),2.0450908873609794
EDU,±2.5%,4,4,----,4_Days_Down,Trend,🟢 UP,75%,3/4 (4874),8.024324532900781
TAL,±4.1%,5,5,+,1_Days_Up,Trend,🔴 DOWN,51%,167/326 (3836),0.1186336451927918
TAL,±4.1%,5,5,-,1_Days_Down,Trend,🟢 UP,52%,155/297 (3836),0.3404844639919245
TAL,±4.1%,5,5,++,2_Days_Up,Trend,🟢 UP,60%,24/40 (3836),0.8921325703071836
TAL,±4.1%,5,5,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,21/42 (3836),0.8438265564002704
TAL,±4.1%,5,5,-+,2D_Reversal_Up,Reversal,🟢 UP,53%,30/56 (3836),0.8097770388111902
TAL,±4.1%,5,5,--,2_Days_Down,Trend,🔴 DOWN,52%,24/46 (3836),1.0549475683067069
TAL,±4.1%,5,5,+++,3_Days_Up,Trend,🟢 UP,75%,6/8 (3836),3.933249271875293
TAL,±4.1%,5,5,++-,3D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (3836),4.938855124940404
TAL,±4.1%,5,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,54%,6/11 (3836),0.5075939179107244
TAL,±4.1%,5,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,66%,4/6 (3836),0.4403552143383393
TAL,±4.1%,5,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,70%,7/10 (3836),-1.480233466470018
TAL,±4.1%,5,5,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,60%,6/10 (3836),1.4422709267766254
TAL,±4.1%,5,5,--+,3D_Reversal_Up,Reversal,🟢 UP,50%,6/12 (3836),4.295052122334761
TAL,±4.1%,5,5,---,3_Days_Down,Trend,🔴 DOWN,75%,6/8 (3836),-1.546250037001602
TAL,±4.1%,5,5,++++,4_Days_Up,Trend,🟢 UP,66%,2/3 (3836),1.7924119580687774
TAL,±4.1%,5,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,100%,1/1 (3836),-4.529616724738672
TAL,±4.1%,5,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,66%,2/3 (3836),2.05214471518819
TAL,±4.1%,5,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (3836),11.01919437685862
TAL,±4.1%,5,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,100%,1/1 (3836),-6.336022781205508
TAL,±4.1%,5,5,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (3836),9.142857142857142
TAL,±4.1%,5,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,1/1 (3836),-2.5538707102952807
TAL,±4.1%,5,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,2/2 (3836),9.10357751277684
TAL,±4.1%,5,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (3836),7.151632151632148
TAL,±4.1%,5,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,100%,1/1 (3836),-2.4390243902439046
TAL,±4.1%,5,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,3/3 (3836),-4.514920145308073
TAL,±4.1%,5,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,100%,1/1 (3836),-0.3800354699771913
TAL,±4.1%,5,5,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (3836),22.28687148078633
TAL,±4.1%,5,5,----,4_Days_Down,Trend,🔴 DOWN,66%,2/3 (3836),-0.8993540131727226
TAL,±4.1%,5,5,+++++,Streak_Up_5,Breakout,🟢 UP,100%,1/1 (3836),1.4084507042253502
TAL,±4.1%,5,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,1/1 (3836),10.416666666666677
ZTO,±1.6%,6,4,+,1_Days_Up,Trend,🔴 DOWN,52%,232/446 (2321),0.0234302915245208
ZTO,±1.6%,6,4,-,1_Days_Down,Trend,🟢 UP,52%,244/461 (2321),0.1182148166232216
ZTO,±1.6%,6,4,++,2_Days_Up,Trend,🔴 DOWN,52%,49/94 (2321),-0.118406731885251
ZTO,±1.6%,6,4,+-,2D_Reversal_Down,Reversal,🟢 UP,51%,53/103 (2321),0.1106869577777481
ZTO,±1.6%,6,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,56%,58/103 (2321),0.1391083207863948
ZTO,±1.6%,6,4,--,2_Days_Down,Trend,🟢 UP,52%,53/101 (2321),-0.0776871302629752
ZTO,±1.6%,6,4,+++,3_Days_Up,Trend,🟢 UP,55%,11/20 (2321),-0.0693330894370425
ZTO,±1.6%,6,4,++-,3D_Reversal_Down,Reversal,🟢 UP,56%,13/23 (2321),0.3791993370005102
ZTO,±1.6%,6,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,65%,17/26 (2321),-0.650778426004478
ZTO,±1.6%,6,4,+--,3D_Reversal_Down,Reversal,🟢 UP,59%,13/22 (2321),-0.1874980487685572
ZTO,±1.6%,6,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,55%,10/18 (2321),-0.7862429406802072
ZTO,±1.6%,6,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,51%,14/27 (2321),0.6709165699468522
ZTO,±1.6%,6,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,54%,12/22 (2321),0.5675642079123729
ZTO,±1.6%,6,4,---,3_Days_Down,Trend,🟢 UP,57%,15/26 (2321),0.786303790589857
ZTO,±1.6%,6,4,++++,4_Days_Up,Trend,🟢 UP,71%,5/7 (2321),0.2422957615005026
ZTO,±1.6%,6,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (2321),0.3498258835237522
ZTO,±1.6%,6,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,71%,5/7 (2321),-1.3639613505213797
ZTO,±1.6%,6,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (2321),-0.4242526714899386
ZTO,±1.6%,6,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,50%,1/2 (2321),-0.6797825514570199
ZTO,±1.6%,6,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,55%,5/9 (2321),1.2713166217315257
ZTO,±1.6%,6,4,+--+,4D_Mixed_+--+,Mixed,🟢 UP,50%,2/4 (2321),0.6832078098901517
ZTO,±1.6%,6,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,4/4 (2321),3.522827038744292
ZTO,±1.6%,6,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,1/1 (2321),-1.6793893129770865
ZTO,±1.6%,6,4,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,60%,3/5 (2321),-0.5259509783927574
ZTO,±1.6%,6,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,57%,4/7 (2321),0.2708346169858172
ZTO,±1.6%,6,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,75%,3/4 (2321),0.2860675885479641
ZTO,±1.6%,6,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,75%,3/4 (2321),-0.243833450592612
ZTO,±1.6%,6,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,50%,3/6 (2321),0.3931539721328629
ZTO,±1.6%,6,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,63%,7/11 (2321),1.2157582571750107
ZTO,±1.6%,6,4,----,4_Days_Down,Trend,🟢 UP,60%,3/5 (2321),0.4227996518987332
ZTO,±1.6%,6,4,+++++,Streak_Up_5,Breakout,🟢 UP,100%,3/3 (2321),1.265336292980046
ZTO,±1.6%,6,4,++++++,Streak_Up_6,Breakout,🟢 UP,100%,1/1 (2321),0.5456634118322645
MOUTAI,±1.3%,8,5,+,1_Days_Up,Trend,🔴 DOWN,50%,545/1088 (5000),0.2258166115783976
MOUTAI,±1.3%,8,5,-,1_Days_Down,Trend,🔴 DOWN,50%,481/961 (5000),0.0253004826202367
MOUTAI,±1.3%,8,5,++,2_Days_Up,Trend,🔴 DOWN,54%,152/279 (5000),0.2354308140035901
MOUTAI,±1.3%,8,5,+-,2D_Reversal_Down,Reversal,🔴 DOWN,52%,114/218 (5000),-0.0496233711156476
MOUTAI,±1.3%,8,5,-+,2D_Reversal_Up,Reversal,🟢 UP,51%,115/223 (5000),0.4250161590130596
MOUTAI,±1.3%,8,5,--,2_Days_Down,Trend,🟢 UP,55%,130/235 (5000),0.1166263085969242
MOUTAI,±1.3%,8,5,+++,3_Days_Up,Trend,🔴 DOWN,60%,45/75 (5000),0.3163067360305128
MOUTAI,±1.3%,8,5,++-,3D_Reversal_Down,Reversal,🔴 DOWN,53%,38/71 (5000),-0.1563726220137759
MOUTAI,±1.3%,8,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,51%,22/43 (5000),0.2027048736778936
MOUTAI,±1.3%,8,5,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,28/56 (5000),0.119960953662027
MOUTAI,±1.3%,8,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,50%,35/69 (5000),0.2336095375550355
MOUTAI,±1.3%,8,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,56%,23/41 (5000),0.0312342503842299
MOUTAI,±1.3%,8,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,56%,35/62 (5000),0.2442218949987054
MOUTAI,±1.3%,8,5,---,3_Days_Down,Trend,🟢 UP,55%,31/56 (5000),0.4171846071791464
MOUTAI,±1.3%,8,5,++++,4_Days_Up,Trend,🟢 UP,52%,13/25 (5000),0.8331659339137358
MOUTAI,±1.3%,8,5,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,53%,14/26 (5000),-0.1391034357231765
MOUTAI,±1.3%,8,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,64%,9/14 (5000),-0.0822169456823832
MOUTAI,±1.3%,8,5,++--,4D_Reversal_Down,Reversal,🟢 UP,55%,11/20 (5000),0.114138767063977
MOUTAI,±1.3%,8,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,58%,7/12 (5000),1.02169068350359
MOUTAI,±1.3%,8,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,66%,6/9 (5000),0.0309607998227767
MOUTAI,±1.3%,8,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,53%,8/15 (5000),0.5890162482948506
MOUTAI,±1.3%,8,5,+---,4D_Reversal_Down,Reversal,🟢 UP,53%,8/15 (5000),0.0939899488459213
MOUTAI,±1.3%,8,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,55%,11/20 (5000),0.8230595279095125
MOUTAI,±1.3%,8,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,73%,11/15 (5000),-0.7125503156610477
MOUTAI,±1.3%,8,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,4/8 (5000),0.4259703118609362
MOUTAI,±1.3%,8,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,63%,7/11 (5000),0.7574368014726561
MOUTAI,±1.3%,8,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,65%,13/20 (5000),0.2891136582338373
MOUTAI,±1.3%,8,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,50%,8/16 (5000),0.0633470864231489
MOUTAI,±1.3%,8,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,54%,12/22 (5000),0.4672967836920828
MOUTAI,±1.3%,8,5,----,4_Days_Down,Trend,🟢 UP,61%,8/13 (5000),0.4358307932676502
MOUTAI,±1.3%,8,5,+++++,Streak_Up_5,Breakout,🟢 UP,54%,6/11 (5000),0.506115031283297
MOUTAI,±1.3%,8,5,-----,Streak_Down_5,Breakout,🟢 UP,50%,1/2 (5000),-0.5633296497804086
MOUTAI,±1.3%,8,5,++++++,Streak_Up_6,Breakout,🟢 UP,60%,3/5 (5000),-0.218683639586823
MOUTAI,±1.3%,8,5,+++++++,Streak_Up_7,Breakout,🟢 UP,50%,1/2 (5000),-0.4672346746630695
MOUTAI,±1.3%,8,5,++++++++,Streak_Up_8,Breakout,🔴 DOWN,100%,1/1 (5000),-5.368941461976606
PINGAN,±2.7%,4,5,+,1_Days_Up,Trend,🟢 UP,52%,212/406 (4525),0.2637995365293359
PINGAN,±2.7%,4,5,-,1_Days_Down,Trend,🟢 UP,56%,187/331 (4525),0.1538642970253018
PINGAN,±2.7%,4,5,++,2_Days_Up,Trend,🟢 UP,63%,33/52 (4525),0.5996419519660562
PINGAN,±2.7%,4,5,+-,2D_Reversal_Down,Reversal,🟢 UP,58%,21/36 (4525),1.0030313382464078
PINGAN,±2.7%,4,5,-+,2D_Reversal_Up,Reversal,🟢 UP,61%,33/54 (4525),1.162521948432599
PINGAN,±2.7%,4,5,--,2_Days_Down,Trend,🟢 UP,52%,25/48 (4525),-0.284791787708325
PINGAN,±2.7%,4,5,+++,3_Days_Up,Trend,🟢 UP,60%,6/10 (4525),0.2463754202446366
PINGAN,±2.7%,4,5,++-,3D_Reversal_Down,Reversal,🟢 UP,75%,3/4 (4525),2.3625678499867657
PINGAN,±2.7%,4,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,54%,6/11 (4525),0.6256543085389032
PINGAN,±2.7%,4,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,100%,3/3 (4525),-1.5446063665410792
PINGAN,±2.7%,4,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,66%,8/12 (4525),-1.3395144281517204
PINGAN,±2.7%,4,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,2/4 (4525),-0.5190838839925105
PINGAN,±2.7%,4,5,--+,3D_Reversal_Up,Reversal,🟢 UP,100%,8/8 (4525),4.5393208133700815
PINGAN,±2.7%,4,5,---,3_Days_Down,Trend,🔴 DOWN,60%,6/10 (4525),-0.9005850326291276
PINGAN,±2.7%,4,5,++++,4_Days_Up,Trend,🟢 UP,50%,1/2 (4525),-3.671845614241426
PINGAN,±2.7%,4,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (4525),5.02692998204668
PINGAN,±2.7%,4,5,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,1/2 (4525),0.3244803629344317
PINGAN,±2.7%,4,5,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,100%,2/2 (4525),-2.18682402612842
PINGAN,±2.7%,4,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (4525),0.6132443844409474
PINGAN,±2.7%,4,5,+---,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (4525),-1.973919563837867
PINGAN,±2.7%,4,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (4525),2.831387599137547
PINGAN,±2.7%,4,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (4525),1.646872985390363
PINGAN,±2.7%,4,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,100%,1/1 (4525),-1.0077550387596943
PINGAN,±2.7%,4,5,--++,4D_Reversal_Up,Reversal,🟢 UP,50%,2/4 (4525),-1.0133830540137667
PINGAN,±2.7%,4,5,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (4525),10.003135122161034
PINGAN,±2.7%,4,5,----,4_Days_Down,Trend,🔴 DOWN,66%,2/3 (4525),0.6286987192576254
PINGAN,±2.7%,4,5,-----,Streak_Down_5,Breakout,🔴 DOWN,100%,1/1 (4525),-0.4312409744857692
WULIANG,±1.2%,7,6,+,1_Days_Up,Trend,🟢 UP,50%,633/1264 (4841),0.3262888450284231
WULIANG,±1.2%,7,6,-,1_Days_Down,Trend,🟢 UP,51%,628/1213 (4841),0.056128180278044
WULIANG,±1.2%,7,6,++,2_Days_Up,Trend,🔴 DOWN,55%,194/352 (4841),0.0860892384250208
WULIANG,±1.2%,7,6,+-,2D_Reversal_Down,Reversal,🟢 UP,53%,160/299 (4841),0.0560085522372901
WULIANG,±1.2%,7,6,-+,2D_Reversal_Up,Reversal,🟢 UP,55%,184/334 (4841),0.3799755415525257
WULIANG,±1.2%,7,6,--,2_Days_Down,Trend,🟢 UP,55%,174/315 (4841),0.233220965468832
WULIANG,±1.2%,7,6,+++,3_Days_Up,Trend,🟢 UP,54%,45/82 (4841),0.5775643255920225
WULIANG,±1.2%,7,6,++-,3D_Reversal_Down,Reversal,🟢 UP,53%,56/105 (4841),0.4274005420396577
WULIANG,±1.2%,7,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,58%,50/85 (4841),0.2256660821101452
WULIANG,±1.2%,7,6,+--,3D_Reversal_Down,Reversal,🔴 DOWN,52%,44/84 (4841),0.2074324733082338
WULIANG,±1.2%,7,6,-++,3D_Reversal_Up,Reversal,🔴 DOWN,51%,57/111 (4841),0.093033629209165
WULIANG,±1.2%,7,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,57%,44/77 (4841),-0.0488492663003148
WULIANG,±1.2%,7,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,54%,57/104 (4841),-0.015018284582751
WULIANG,±1.2%,7,6,---,3_Days_Down,Trend,🟢 UP,60%,46/76 (4841),0.094378005027765
WULIANG,±1.2%,7,6,++++,4_Days_Up,Trend,🟢 UP,65%,17/26 (4841),0.6789400559017346
WULIANG,±1.2%,7,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,52%,11/21 (4841),0.7650324269757716
WULIANG,±1.2%,7,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,55%,20/36 (4841),-0.3036485263648828
WULIANG,±1.2%,7,6,++--,4D_Reversal_Down,Reversal,🔴 DOWN,57%,16/28 (4841),-0.1172032739694081
WULIANG,±1.2%,7,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,70%,19/27 (4841),0.7417292607758659
WULIANG,±1.2%,7,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,52%,9/17 (4841),-0.2028267424208389
WULIANG,±1.2%,7,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,55%,11/20 (4841),1.5295401900925802
WULIANG,±1.2%,7,6,+---,4D_Reversal_Down,Reversal,🟢 UP,59%,13/22 (4841),-0.8423207638011764
